url,twitterUrl,id,text,retweetCount,replyCount,likeCount,quoteCount,createdAt,bookmarkCount,isRetweet,isQuote
https://x.com/USAmbNepal/status/1751189599110471838,https://twitter.com/USAmbNepal/status/1751189599110471838,1751189599110471838,"Congratulations @fusemachines Inc., for getting listed on the U.S. stock exchange @Nasdaq! Last year, I met with Fusemachines' Managing Director-South Asia and learned about how the company is raising awareness about the digital economy, technology, and AI. This is a great milestone for the Nepali-origin company and for Nepal.",10,3,119,0,Sat Jan 27 10:25:10 +0000 2024,1,False,False
https://x.com/NirajMi10868529/status/1751180166385254663,https://twitter.com/NirajMi10868529/status/1751180166385254663,1751180166385254663,@uttamjp If Nepal gov targets for temple tourism in Nepal for indians....we may see huge number of indian ppl visiting janki mandir pashupatinath muktinat etc \n\nJust built better infrastructure. \n\nOur economy will see huge growth.,0,0,0,0,Sat Jan 27 09:47:41 +0000 2024,0,False,False
https://x.com/b360nepal/status/1751158543921635614,https://twitter.com/b360nepal/status/1751158543921635614,1751158543921635614,"Addressing a workshop held by @IBNOffice , Finance Minister @DrPSMahat stated that the country is seeking investments in all sectors of the economy, as Nepal's potential remains largely untapped. #Business360 #Investment #InvestmentSummit - https://t.co/tGl81eDJMq https://t.co/6YF2gKsP4z",0,0,1,0,Sat Jan 27 08:21:46 +0000 2024,0,False,False
https://x.com/kathmandupost/status/1751111541435564283,https://twitter.com/kathmandupost/status/1751111541435564283,1751111541435564283,"Politics, economy and human stories from the Himalayas\n\n\xe2\x80\x98The Himalayan Arc\xe2\x80\x99 anthology, edited by Namita Gokhale, is an insightful exploration of north-east India, Bhutan, Nepal and Myanmar.\n\nhttps://t.co/I5D9ELsHu1 \xe2\x80\x94 by Manushree Mahat",3,0,5,0,Sat Jan 27 05:15:00 +0000 2024,1,False,False
https://x.com/RepublicaNepal/status/1751074800003330168,https://twitter.com/RepublicaNepal/status/1751074800003330168,1751074800003330168,"The USA, which is the world's largest economy, has an 'informal economy' of 7.3 percent, while China, the second largest economy, has 12.7 percent. However, the average size of Nepal's informal economy is around 40 to 42 percent.\nhttps://t.co/ACijYKMltZ",0,0,2,0,Sat Jan 27 02:49:00 +0000 2024,0,False,False
https://x.com/RadhikaIyear/status/1751066128217145614,https://twitter.com/RadhikaIyear/status/1751066128217145614,1751066128217145614,"India has offered UPI and related technologies to the Commonwealth of Nations. It extends support of UPI for international payments in UAE, Singapore, Mauritius, Nepal, and Bhutan.\nAnd India has overcome the UK to become the 5th largest economy and moved fm 10th to 5th position",0,0,2,0,Sat Jan 27 02:14:32 +0000 2024,0,False,True
https://x.com/raisinadialogue/status/1751048123797942608,https://twitter.com/raisinadialogue/status/1751048123797942608,1751048123797942608,"Despite the growing #political instability in Nepal, the government needs to take bold steps to revamp the #economy, notes @bansh_jha https://t.co/tuOrhdpefN",1,0,0,0,Sat Jan 27 01:03:00 +0000 2024,0,False,False
https://x.com/kathmandupost/status/1750998295332246007,https://twitter.com/kathmandupost/status/1750998295332246007,1750998295332246007,"Nepal\xe2\x80\x99s informal economy is 38.6 percent of GDP\n\nReal estate activities contribute 99.97 percent to the informal economy, followed by agriculture, forestry and fishing.\n\nhttps://t.co/eYGop1G2bI \xe2\x80\x94 by @PrasainKrishana",1,0,5,0,Fri Jan 26 21:45:00 +0000 2024,2,False,False
https://x.com/orfonline/status/1750997036865114217,https://twitter.com/orfonline/status/1750997036865114217,1750997036865114217,"Despite the growing #political instability in Nepal, the government needs to take bold steps to revamp the #economy, notes @bansh_jha https://t.co/fyvqSvKT71",0,0,0,0,Fri Jan 26 21:40:00 +0000 2024,0,False,False
https://x.com/JLR_JILANI1/status/1750935164547703176,https://twitter.com/JLR_JILANI1/status/1750935164547703176,1750935164547703176,@say2nizamuddin1 @KVishReddy Haqeeqat bol raha hoon bhai\n\nSrilanka Pakistan went bankrupt\n\nIndia is safe due to the policies of the Govt\n\nEven chinese economy falling\n\nBangladesh Myanmar Nepal are suffering\n\nJo hai uski tarafdari karna zaroori hai\n\nHaq se bol raha hoon bhai\nOnce again happy republic day bhai,0,1,0,0,Fri Jan 26 17:34:08 +0000 2024,0,False,False
